Date,Open,High,Low,Adj Close,Close
2006/6/7,265.769226,268.615387,264.615387,167.421463,264.615387
2006/6/8,264.076935,266.153839,261.076935,168.248856,265.923065
2006/6/9,265.538452,266.153839,260.923065,165.815369,262.076935
2006/6/12,262.846161,263.615387,260.461548,164.841934,260.538452
2006/6/13,259.461548,263.153839,259.307678,164.160629,259.461548
2006/6/14,259.230774,261.461548,258.923065,164.988037,260.769226
2006/6/15,261.384613,263.384613,258.461548,166.010056,262.384613
2006/6/16,260.461548,261.615387,258.846161,165.133987,261
2006/6/19,261.153839,261.153839,258.769226,164.111938,259.384613
2006/6/20,259.384613,260.153839,258,164.014603,259.230774
2006/6/21,260.230774,260.692322,257.230774,163.868576,259
2006/6/22,255.92308,257.384613,254.92308,162.985992,255.692307
2006/6/23,255.230774,256.692322,254.692307,162.593719,255.07692
2006/6/26,255.230774,255.92308,253.230774,162.838882,255.461533
2006/6/27,254.230774,255.92308,252.92308,161.220856,252.92308
2006/6/28,253.307693,254.153839,252.153839,161.465973,253.307693
2006/6/29,253.692307,256,252.92308,163.133102,255.92308
2006/6/30,256.384613,256.692322,253.384613,161.613068,253.538467
2006/7/3,254.615387,256.692322,254.538467,163.427338,256.384613
2006/7/5,255.615387,257.153839,255,163.329239,256.230774
2006/7/6,256.230774,258.615387,256.153839,164.260849,257.692322
2006/7/7,256.538452,257.769226,255.461533,163.280197,256.153839
2006/7/10,256.153839,257.384613,254.615387,164.015656,257.307678
2006/7/11,256.692322,256.769226,253.769226,163.084045,255.846161
2006/7/12,255.461533,255.538467,253.846161,162.103409,254.307693
2006/7/13,253.92308,254.307693,250.461533,160.191086,251.307693
2006/7/14,248.384613,249,246.615387,157.445297,247
2006/7/17,246.769226,249.461533,246.769226,158.671082,248.92308
2006/7/18,248.92308,249.92308,248.07692,159.161438,249.692307
2006/7/19,250.615387,254.153839,249.92308,161.220856,252.92308
2006/7/20,252.692307,253.384613,249.846161,159.259445,249.846161
2006/7/21,250.846161,250.846161,247.692307,158.13179,248.07692
2006/7/24,249.846161,252,248.384613,159.945923,250.92308
2006/7/25,252.307693,252.384613,249.615387,160.338211,251.538467
2006/7/26,251.846161,252.07692,249.846161,160.240143,251.384613
2006/7/27,251.92308,252.92308,250.307693,160.093048,251.153839
2006/7/28,252.307693,255.615387,251.846161,161.907257,254
2006/7/31,252.307693,253.153839,251.384613,160.289185,251.461533
2006/8/1,251.153839,252.307693,249.846161,159.651703,250.461533
2006/8/2,250.384613,252.384613,249.384613,159.847885,250.769226
2006/8/3,250.384613,252.92308,249.461533,160.485352,251.769226
2006/8/4,253.153839,253.769226,250.769226,160.828568,252.307693
2006/8/7,251.384613,252.538467,250.07692,160.289185,251.461533
2006/8/8,252.307693,252.307693,247.692307,158.573059,248.769226
2006/8/9,249.846161,251.692307,248,158.278793,248.307693
2006/8/10,248.846161,252.153839,248,160.191086,251.307693
2006/8/11,250.92308,252.153839,249.384613,159.357529,250
2006/8/14,251.615387,257.153839,251,160.926636,252.461533
2006/8/15,255.307693,256,254.153839,162.789856,255.384613
2006/8/16,256.692322,260.307678,256.307678,165.290512,259.307678
2006/8/17,259.230774,261.538452,258.846161,166.320297,260.923065
2006/8/18,259.307678,261.538452,259.307678,166.712494,261.538452
2006/8/21,261.538452,262.307678,259.769226,166.516357,261.230774
2006/8/22,260.769226,263,259.076935,166.516357,261.230774
2006/8/23,259.615387,260.538452,258.461548,165.682831,259.923065
2006/8/24,261.076935,261.615387,259.615387,165.977066,260.384613
2006/8/25,259.384613,260.923065,259.307678,165.928009,260.307678
2006/8/28,259.230774,261.538452,259.230774,166.369278,261
2006/8/29,260.769226,263.384613,260.769226,167.644135,263
2006/8/30,263.076935,264.923065,263,168.036407,263.615387
2006/8/31,263.769226,264,261.615387,167.006622,262
2006/9/1,262.923065,263.615387,261.692322,167.399002,262.615387
2006/9/5,262.153839,262.538452,260.923065,166.565445,261.307678
2006/9/6,260.538452,261.923065,260.384613,166.467422,261.153839
2006/9/7,260.384613,262.692322,260.230774,166.908661,261.846161
2006/9/8,260.769226,261.923065,260.615387,166.761566,261.615387
2006/9/11,260.384613,264.846161,259.692322,168.820938,264.846161
2006/9/12,264.846161,267.153839,264.461548,169.997742,266.692322
2006/9/13,266.923065,268,265.307678,170.831268,268
2006/9/14,265.769226,268.153839,265.384613,170.537048,267.538452
2006/9/15,268.461548,269.230774,267.076935,170.88031,268.076935
2006/9/18,266.538452,268.923065,266.230774,170.978378,268.230774
2006/9/19,268.076935,268.153839,266.153839,170.88031,268.076935
2006/9/20,268.230774,269.769226,266.538452,171.713837,269.384613
2006/9/21,268.461548,268.461548,263.461548,170.084137,264.923065
2006/9/22,264.307678,265.384613,263.615387,169.886627,264.615387
2006/9/25,264.076935,268.769226,264.076935,172.306534,268.384613
2006/9/26,268.461548,274,268.384613,175.02272,272.615387
2006/9/27,271.769226,274.230774,270.538452,174.528885,271.846161
2006/9/28,272.307678,273.923065,270.923065,175.220306,272.923065
2006/9/29,272.461548,273.153839,270.769226,174.331375,271.538452
2006/10/2,272.307678,274.692322,271.384613,175.319016,273.076935
2006/10/3,273.153839,276,272.769226,176.356186,274.692322
2006/10/4,274.384613,277.846161,273.538452,178.282211,277.692322
2006/10/5,277,280.615387,276.461548,179.220535,279.153839
2006/10/6,277.538452,279.230774,277.153839,178.479706,278
2006/10/9,278,278.769226,275.846161,178.578476,278.153839
2006/10/10,277.692322,279.692322,277.384613,179.269897,279.230774
2006/10/11,278.461548,280,277.153839,178.62796,278.230774
2006/10/12,278.846161,279.384613,277.692322,178.874817,278.615387
2006/10/13,276.384613,277.769226,272.846161,177.68959,276.769226
2006/10/16,274.846161,274.846161,271.846161,175.615356,273.538452
2006/10/17,271.923065,273.846161,271.076935,175.615356,273.538452
2006/10/18,275.538452,275.692322,272.769226,175.615356,273.538452
2006/10/19,272.307678,273,270.307678,174.232544,271.384613
2006/10/20,272.307678,273.692322,271.230774,175.170898,272.846161
2006/10/23,271.384613,274.538452,271.307678,175.467178,273.307678
2006/10/24,272.692322,273.692322,271.846161,174.923965,272.461548
2006/10/25,273.461548,274.230774,271.923065,175.862213,273.923065
2006/10/26,275,275.307678,272.461548,175.763443,273.769226
2006/10/27,272.769226,273.076935,270.538452,173.886826,270.846161
2006/10/30,270.923065,272.384613,270.076935,173.837463,270.769226
2006/10/31,271.384613,271.923065,268.615387,173.393051,270.076935
2006/11/1,270.769226,270.769226,268.076935,172.355927,268.461548
2006/11/2,268.307678,268.538452,266.307678,171.417587,267
2006/11/3,267.538452,269.230774,266.846161,171.713852,267.461548
2006/11/6,269.384613,272.384613,268.461548,174.183136,271.307678
2006/11/7,271.923065,274.230774,271.307678,175.516556,273.384613
2006/11/8,272.692322,275,272.307678,175.714127,273.692322
2006/11/9,273.153839,274.307678,271.153839,174.281952,271.461548
2006/11/10,271.538452,271.615387,270.153839,173.689316,270.538452
2006/11/13,271.384613,274.307678,271.384613,174.62764,272
2006/11/14,272.769226,275,270.615387,175.763443,273.769226
2006/11/15,273.153839,276.307678,273,176.751221,275.307678
2006/11/16,275.923065,277.923065,275.923065,177.590775,276.615387
2006/11/17,275.769226,279,275.230774,179.022964,278.846161
2006/11/20,278.230774,279.076935,276.384613,177.68959,276.769226
2006/11/21,276.769226,276.923065,274.769226,176.800598,275.384613
2006/11/22,275.384613,277.615387,274.769226,177.738937,276.846161
2006/11/24,275.769226,276,274.538452,176.257416,274.538452
2006/11/27,273.615387,275,271.384613,175.072067,272.692322
2006/11/28,271.538452,272,269.615387,173.837463,270.769226
2006/11/29,271.153839,272.615387,270.692322,174.578262,271.923065
2006/11/30,272.384613,273.076935,270.461548,174.232544,271.384613
2006/12/1,272.153839,272.307678,268.923065,174.232544,271.384613
2006/12/4,272.538452,273.076935,271.307678,174.775818,272.230774
2006/12/5,272.384613,273.076935,270.230774,174.183136,271.307678
2006/12/6,271.923065,272.692322,269.769226,173.393051,270.076935
2006/12/7,270.461548,272.230774,269.923065,173.639862,270.461548
2006/12/8,270.384613,272,269.230774,174.183136,271.307678
2006/12/11,271.076935,273.230774,269.615387,173.936249,270.923065
2006/12/12,270.846161,276.307678,269.769226,176.010452,274.153839
2006/12/13,275.769226,276.307678,272.307678,175.319016,273.076935
2006/12/14,273,279.461548,272,178.825424,278.538452
2006/12/15,279.076935,288.538452,278.538452,184.504761,287.384613
2006/12/18,288.076935,293.307678,287.769226,187.665451,292.307678
2006/12/19,290.384613,292.846161,290.384613,187.714828,292.384613
2006/12/20,293.307678,296.076935,292.384613,188.406219,293.461548
2006/12/21,292.692322,292.769226,289.461548,187.908691,290.538452
2006/12/22,291.461548,291.538452,288.538452,186.913712,289
2006/12/26,289.230774,290.307678,287.923065,187.610199,290.076935
2006/12/27,290.692322,292.538452,289,188.008224,290.692322
2006/12/28,290.461548,290.461548,288.076935,186.465927,288.307678
2006/12/29,288.307678,288.615387,285.846161,185.122696,286.230774
2007/1/3,287.769226,293.461548,287.538452,188.903763,292.076935
2007/1/4,292.076935,292.307678,288.076935,187.80925,290.384613
2007/1/5,289,290.461548,287,186.863968,288.923065
2007/1/8,288.076935,289.769226,286.538452,186.814178,288.846161
2007/1/9,290.615387,292.230774,287.384613,186.814178,288.846161
2007/1/10,287.538452,289.307678,287.230774,186.863968,288.923065
2007/1/11,288.461548,292,287.846161,188.655029,291.692322
2007/1/12,291.076935,292.307678,289.769226,188.505753,291.461548
2007/1/16,292.307678,294.230774,291.769226,189.600296,293.153839
2007/1/17,293.692322,294.461548,291.153839,188.953476,292.153839
2007/1/18,292.384613,293.615387,286.615387,189.053024,292.307678
2007/1/19,285.769226,288.461548,283.461548,183.829239,284.230774
2007/1/22,285.615387,287.153839,281.461548,182.834213,282.692322
2007/1/23,282.153839,282.615387,279.846161,181.839172,281.153839
2007/1/24,282.307678,282.692322,280.923065,182.286972,281.846161
2007/1/25,281.923065,282.307678,278.923065,180.794388,279.538452
2007/1/26,280.384613,281.153839,277,179.451111,277.461548
2007/1/29,277.461548,279.615387,277.153839,180.048126,278.384613
2007/1/30,278.461548,279.538452,275.076935,179.252136,277.153839
2007/1/31,276.923065,278.615387,275.615387,179.351639,277.307678
2007/2/1,278.307678,278.769226,275.076935,180.247131,278.692322
2007/2/2,278.923065,280,277.846161,180.44606,279
2007/2/5,279,280.615387,278.461548,180.943604,279.769226
2007/2/6,280,280.307678,278.692322,180.645096,279.307678
2007/2/7,279.384613,279.615387,277.384613,179.600372,277.692322
2007/2/8,277.384613,277.384613,273.846161,177.809326,274.923065
2007/2/9,274.692322,275.692322,272.923065,176.764542,273.307678
2007/2/12,273.461548,276,273.461548,177.311829,274.153839
2007/2/13,274.153839,276.153839,274.153839,177.958588,275.153839
2007/2/14,276.384613,280.769226,275.307678,181.441101,280.538452
2007/2/15,279.692322,280.538452,277.384613,179.799316,278
2007/2/16,277.461548,277.692322,275.923065,178.4561,275.923065
2007/2/20,275.846161,277.923065,275,179.650085,277.769226
2007/2/21,276.846161,277.692322,275.538452,178.655151,276.230774
2007/2/22,275.538452,276,271.615387,177.501816,272.307678
2007/2/23,271.769226,271.923065,269.923065,175.997635,270
2007/2/26,271.230774,272.153839,270.384613,177.201035,271.846161
2007/2/27,271.538452,274.538452,265.384613,173.791306,266.615387
2007/2/28,267.692322,269.846161,266.538452,175.044846,268.538452
2007/3/1,266.230774,270.923065,264,175.49614,269.230774
2007/3/2,268.692322,270.384613,266.923065,174.844345,268.230774
2007/3/5,267.230774,269,265.538452,173.239807,265.769226
2007/3/6,267.153839,268,265.538452,174.092194,267.076935
2007/3/7,267.230774,267.307678,264,172.136688,264.076935
2007/3/8,266.153839,266.461548,264.230774,172.738358,265
2007/3/9,265.923065,266.461548,263.230774,172.086487,264
2007/3/12,263.692322,266.384613,261.615387,172.688232,264.923065
2007/3/13,263.615387,264.461548,261.615387,170.933273,262.230774
2007/3/14,262.230774,264.615387,260.769226,172.036407,263.923065
2007/3/15,263.076935,266.769226,262.384613,173.089355,265.538452
2007/3/16,266.153839,268,263.461548,172.287094,264.307678
2007/3/19,265.384613,266.692322,264.846161,173.841522,266.692322
2007/3/20,266.384613,268.076935,265.384613,174.342865,267.461548
2007/3/21,267.307678,274.615387,267.153839,177.902985,272.923065
2007/3/22,272.615387,275.692322,272.307678,179.557648,275.461548
2007/3/23,275.307678,276.230774,273.846161,179.607803,275.538452
2007/3/26,275.769226,276.923065,272.615387,180.510315,276.923065
2007/3/27,275.384613,276.153839,274.307678,179.457367,275.307678
2007/3/28,274.615387,274.846161,271.538452,178.253952,273.461548
2007/3/29,273.846161,274.846161,271.846161,178.253952,273.461548
2007/3/30,273.538452,273.692322,269.230774,177.301285,272
2007/4/2,272,273.307678,270.076935,176.950272,271.461548
2007/4/3,272.538452,273.846161,270.538452,177.100677,271.692322
2007/4/4,272.076935,272.153839,269.769226,176.047714,270.076935
2007/4/5,270.230774,270.692322,268.769226,175.596405,269.384613
2007/4/9,270,270.384613,267.307678,174.393051,267.538452
2007/4/10,267.692322,269.153839,267.307678,174.894516,268.307678
2007/4/11,269.230774,270.769226,268.153839,175.245453,268.846161
2007/4/12,270.461548,271.076935,268.153839,176.398727,270.615387
2007/4/13,273.846161,273.846161,271.153839,177.401535,272.153839
2007/4/16,273.076935,273.846161,270.769226,177.301285,272
2007/4/17,272.076935,272.076935,269.692322,176.498962,270.769226
2007/4/18,270.461548,271.153839,268.461548,176.148071,270.230774
2007/4/19,269.615387,272.153839,268.461548,175.49614,269.230774
2007/4/20,271,271.076935,268.692322,176.148071,270.230774
2007/4/23,270.230774,270.384613,267.538452,174.493317,267.692322
2007/4/24,267.692322,268.769226,265.769226,174.292755,267.384613
2007/4/25,269.076935,272.692322,268.538452,177.551971,272.384613
2007/4/26,272.769226,275.769226,272.769226,179.708069,275.692322
2007/4/27,277.692322,286.307678,277.076935,184.722275,283.384613
2007/4/30,283.846161,286.461548,281.615387,184.822464,283.538452
2007/5/1,283.230774,286,282.461548,186.025894,285.384613
2007/5/2,285.538452,288.923065,285.538452,187.078934,287
2007/5/3,287.230774,287.846161,285.615387,187.229355,287.230774
2007/5/4,288,288,285.076935,186.276611,285.769226
2007/5/7,286.384613,287.923065,285.769226,186.727921,286.461548
2007/5/8,285.307678,286.076935,284.230774,185.925629,285.230774
2007/5/9,284,287.153839,283.538452,186.828125,286.615387
2007/5/10,285.384613,285.384613,282.307678,184.421371,282.923065
2007/5/11,283.076935,284.923065,283.076935,185.3741,284.384613
2007/5/14,284.615387,284.615387,280.769226,183.51886,281.538452
2007/5/15,282.076935,286.153839,281.615387,183.719437,281.846161
2007/5/16,282.461548,283.769226,280.923065,184.672089,283.307678
2007/5/17,282.692322,283.307678,280.384613,183.167892,281
2007/5/18,283.076935,286.692322,282.307678,185.323944,284.307678
2007/5/21,287,288.076935,284.615387,186.025894,285.384613
2007/5/22,286.307678,288.923065,285.461548,187.229355,287.230774
2007/5/23,288.461548,290.769226,287.230774,188.533066,289.230774
2007/5/24,290.307678,290.846161,286.769226,187.429901,287.538452
2007/5/25,287.923065,289.461548,287.076935,188.332413,288.923065
2007/5/29,289.307678,289.923065,285.692322,187.530182,287.692322
2007/5/30,286.076935,290.384613,285.846161,189.18483,290.230774
2007/5/31,290.615387,290.692322,288.538452,188.432755,289.076935
2007/6/1,289.846161,290.384613,286.461548,187.78093,288.076935
2007/6/4,290.692322,292.461548,289.846161,189.586029,290.846161
2007/6/5,290.846161,290.846161,287.461548,187.530182,287.692322
2007/6/6,286.923065,287.692322,285.538452,186.978607,286.846161
2007/6/7,286.230774,287.461548,282.538452,184.321152,282.769226
2007/6/8,283.076935,287.230774,281.923065,187.12912,287.076935
2007/6/11,285.153839,289.384613,285,187.83107,288.153839
2007/6/12,287.307678,288.384613,285,185.775238,285
2007/6/13,286.538452,289.692322,285.384613,188.733551,289.538452
2007/6/14,289.230774,292.153839,289.230774,189.535858,290.769226
2007/6/15,292,293.538452,292,191.140457,293.230774
2007/6/18,293.692322,293.692322,292,190.889725,292.846161
2007/6/19,291.923065,304.615387,291.615387,197.007019,302.230774
2007/6/20,303.461548,305.923065,299.692322,195.9039,300.538452
2007/6/21,299.615387,299.615387,296.153839,195.954361,298.461548
2007/6/22,297.769226,301.153839,294.153839,193.126083,294.153839
2007/6/25,294.846161,296.923065,291.769226,192.974609,293.923065
2007/6/26,294.615387,294.769226,291.307678,192.015167,292.461548
2007/6/27,290.923065,293,289.538452,192.21701,292.769226
2007/6/28,293.461548,295.230774,290.615387,192.520157,293.230774
2007/6/29,294.076935,297.692322,292.307678,193.32814,294.461548
2007/7/2,295.538452,296.461548,292.461548,193.227112,294.307678
2007/7/3,295.076935,298.384613,295.076935,195.449265,297.692322
2007/7/5,296.769226,297.461548,295.153839,194.641296,296.461548
2007/7/6,296,296.923065,295.153839,194.338226,296
2007/7/9,296.615387,297.538452,295.153839,195.045258,297.076935
2007/7/10,295.769226,296.076935,291.461548,191.408997,291.538452
2007/7/11,290.769226,294.153839,290.230774,192.924103,293.846161
2007/7/12,295.692322,300,293.846161,196.964447,300
2007/7/13,304.846161,309,303.846161,199.489594,303.846161
2007/7/16,304.615387,309.230774,304.153839,202.620911,308.615387
2007/7/17,307.769226,315,307.692322,205.600571,313.153839
2007/7/18,310.153839,313.692322,307.153839,204.287384,311.153839
2007/7/19,312.153839,313.769226,311.384613,205.600571,313.153839
2007/7/20,311.076935,314,307.692322,202.620911,308.615387
2007/7/23,310,315.076935,310,206.156036,314
2007/7/24,312.538452,315.230774,308.846161,203.125885,309.384613
2007/7/25,312.076935,313.230774,307.230774,204.135971,310.923065
2007/7/26,307.769226,312.615387,302.692322,199.64119,304.076935
2007/7/27,304.692322,305.692322,298.384613,195.903839,298.384613
2007/7/30,300.230774,303.384613,297.307678,198.328018,302.076935
2007/7/31,304.153839,305.769226,297.923065,195.752441,298.153839
2007/8/1,296.923065,302.230774,295.769226,196.711975,299.615387
2007/8/2,300,301.384613,297.230774,197.115906,300.230774
2007/8/3,298.846161,300.692322,292.769226,192.21701,292.769226
2007/8/6,294.076935,301.769226,292.384613,197.469482,300.769226
2007/8/7,299.153839,305.615387,298,199.388565,303.692322
2007/8/8,303.846161,311.230774,303.538452,204.337936,311.230774
2007/8/9,305.153839,308.692322,299,196.661377,299.538452
2007/8/10,296.153839,297.153839,286.076935,193.075607,294.076935
2007/8/13,296.692322,298.461548,292.307678,192.772675,293.615387
2007/8/14,293.615387,293.769226,288.538452,190.297958,289.846161
2007/8/15,289.076935,291.769226,282.461548,186.358597,283.846161
2007/8/16,280.846161,286.846161,278.461548,187.873779,286.153839
2007/8/17,293.153839,297.230774,290.153839,194.186691,295.769226
2007/8/20,296.076935,296.153839,290.384613,193.025116,294
2007/8/21,292.538452,298.230774,292.153839,193.681702,295
2007/8/22,297.307678,302.153839,296.153839,197.671524,301.076935
2007/8/23,301.615387,303.230774,296.923065,197.570435,300.923065
2007/8/24,300.307678,303.615387,299.846161,199.03511,303.153839
2007/8/27,302,302,299.230774,196.964447,300
2007/8/28,298.692322,299.384613,292.692322,192.166595,292.692322
2007/8/29,294.153839,298.076935,293.461548,195.499847,297.769226
2007/8/30,294.769226,297.846161,294.230774,193.934235,295.384613
2007/8/31,298.461548,300.692322,296.076935,196.307831,299
2007/9/4,298.769226,302.307678,296.230774,197.166458,300.307678
2007/9/5,298.230774,299.769226,295.769226,195.701828,298.076935
2007/9/6,298.538452,303.461548,296.230774,198.984543,303.076935
2007/9/7,299.307678,300,297,195.701828,298.076935
2007/9/10,298.461548,304.076935,296.230774,197.923996,301.461548
2007/9/11,301.538452,305.692322,300.384613,199.489594,303.846161
2007/9/12,303,309.615387,302.384613,201.509644,306.923065
2007/9/13,307.769226,313.846161,307.230774,204.5905,311.615387
2007/9/14,309.538452,312.538452,307.230774,203.782394,310.384613
2007/9/17,308.307678,310.384613,308,202.923904,309.076935
2007/9/18,310.461548,321.153839,309.230774,210.499451,320.615387
2007/9/19,321.307678,323.615387,320.307678,210.954025,321.307678
2007/9/20,319.230774,319.230774,315.769226,209.682785,317.230774
2007/9/21,320.076935,321,316.769226,209.733673,317.307678
2007/9/24,317.307678,318,313.615387,207.69989,314.230774
2007/9/25,313.461548,318,312,208.971039,316.153839
2007/9/26,316.769226,319.230774,315.076935,209.835327,317.461548
2007/9/27,318.461548,319.461548,316.384613,210.445587,318.384613
2007/9/28,317.384613,319.230774,316.153839,210.496368,318.461548
2007/10/1,317.538452,323.769226,317.538452,213.648727,323.230774
2007/10/2,323.307678,324.230774,321.538452,214.157089,324
2007/10/3,322.692322,323.923065,319.230774,211.258942,319.615387
2007/10/4,320.846161,322.076935,318.846161,212.021637,320.769226
2007/10/5,322.538452,323.461548,320.692322,212.377701,321.307678
2007/10/8,321.076935,321.538452,318.538452,211.157333,319.461548
2007/10/9,319.307678,323.307678,319.230774,213.648727,323.230774
2007/10/10,322.461548,323.692322,320.769226,212.581024,321.615387
2007/10/11,322.692322,323.769226,318.230774,211.513245,320
2007/10/12,314.307678,315.692322,308.615387,208.615082,315.615387
2007/10/15,314.615387,314.923065,310.846161,207.547409,314
2007/10/16,313.692322,314.307678,312.153839,207.293259,313.615387
2007/10/17,314.846161,316.461548,313.615387,208.462631,315.384613
2007/10/18,314.846161,315.384613,311.692322,207.394882,313.769226
2007/10/19,311.769226,313.769226,306.692322,203.581573,308
2007/10/22,306.461548,309.538452,305.230774,204.242508,309
2007/10/23,309.692322,312.230774,307.846161,205.81871,311.384613
2007/10/24,310.923065,311.384613,303.076935,204.547562,309.461548
2007/10/25,310.615387,311.923065,305.538452,204.191635,308.923065
2007/10/26,310.384613,311.538452,307.384613,205.310242,310.615387
2007/10/29,311.307678,312.923065,310.153839,206.225403,312
2007/10/30,311.461548,312.692322,310.076935,205.81871,311.384613
2007/10/31,312.461548,317.076935,311.230774,209.276108,316.615387
2007/11/1,314.538452,315.230774,309,205.106766,310.307678
2007/11/2,311.538452,311.769226,307.461548,205.055954,310.230774
2007/11/5,307.307678,311.846161,307.307678,204.394989,309.230774
2007/11/6,309.230774,311.461548,307.461548,204.293304,309.076935
2007/11/7,306.923065,307.153839,299.923065,198.700455,300.615387
2007/11/8,301.538452,302.461548,288.461548,198.395355,300.153839
2007/11/9,296.307678,298.076935,293.153839,195.141266,295.230774
2007/11/12,294.153839,300.307678,293.615387,194.480301,294.230774
2007/11/13,296.153839,301.923065,294.230774,199.36142,301.615387
2007/11/14,306.923065,307.307678,298.615387,198.344513,300.076935
2007/11/15,299.461548,299.461548,293.307678,194.785385,294.692322
2007/11/16,296.153839,297.461548,291.307678,196.514099,297.307678
2007/11/19,296,296.230774,292.307678,194.02269,293.538452
2007/11/20,293.461548,297,288.461548,193.412567,292.615387
2007/11/21,289.615387,292.230774,284.153839,188.989136,285.923065
2007/11/23,287.461548,291.307678,285.846161,191.531326,289.769226
2007/11/26,290.384613,290.384613,280.923065,186.751938,282.538452
2007/11/27,283.461548,289.769226,283.076935,190.41272,288.076935
2007/11/28,289.923065,297.384613,288.923065,195.548096,295.846161
2007/11/29,294.538452,294.769226,290.769226,193.921036,293.384613
2007/11/30,297.461548,297.461548,289.615387,194.683701,294.538452
2007/12/3,293.846161,293.846161,281.538452,187.768906,284.076935
2007/12/4,282.461548,283.230774,277.461548,184.311462,278.846161
2007/12/5,281.538452,283.384613,278.769226,186.650284,282.384613
2007/12/6,282.307678,286.846161,281.076935,189.446732,286.615387
2007/12/7,286.538452,288.461548,284.230774,189.294235,286.384613
2007/12/10,286.615387,288.384613,285,190.209412,287.769226
2007/12/11,287.692322,291.923065,278.076935,188.277252,284.846161
2007/12/12,291.923065,293.384613,283.461548,189.395859,286.538452
2007/12/13,284.615387,290.692322,282.692322,191.073792,289.076935
2007/12/14,288.307678,288.538452,283.615387,187.66716,283.923065
2007/12/17,283.230774,283.846161,279.076935,185.480865,280.615387
2007/12/18,282.153839,284.076935,278.769226,187.107895,283.076935
2007/12/19,282.923065,284.769226,279.384613,185.938461,281.307678
2007/12/20,281.538452,281.923065,278.615387,187.271713,280.923065
2007/12/21,282.384613,289.230774,281.923065,190.451065,285.692322
2007/12/24,287.692322,290.538452,285.769226,192.450897,288.692322
2007/12/26,287.769226,289.923065,287.692322,192.553497,288.846161
2007/12/27,287.692322,288.769226,285.461548,190.707443,286.076935
2007/12/28,287.307678,289.076935,285.076935,191.476578,287.230774
2007/12/31,286.923065,286.923065,284.307678,190.092133,285.153839
2008/1/2,285.384613,288.076935,281.153839,188.502335,282.769226
2008/1/3,283.153839,286.307678,282.307678,188.707565,283.076935
2008/1/4,281.076935,282.076935,276.769226,184.810333,277.230774
2008/1/7,278.538452,280.769226,276.230774,185.528183,278.307678
2008/1/8,280.230774,280.230774,270.769226,181.528442,272.307678
2008/1/9,272.923065,276.461548,270.384613,183.579575,275.384613
2008/1/10,273.846161,278.692322,272.076935,184.194885,276.307678
2008/1/11,273.538452,273.846161,269.076935,180.349014,270.538452
2008/1/14,275.076935,275.076935,271.153839,181.836075,272.769226
2008/1/15,271.230774,271.307678,264.230774,177.067184,265.615387
2008/1/16,264.076935,269.846161,263.923065,177.221008,265.846161
2008/1/17,267.230774,267.692322,253.230774,170.298309,255.461533
2008/1/18,260.923065,269.076935,260,175.938965,263.923065
2008/1/22,255.384613,266.923065,255.307693,174.60582,261.923065
2008/1/23,259.615387,266.923065,255.769226,177.374817,266.076935
2008/1/24,266.538452,267.384613,261.153839,177.682541,266.538452
2008/1/25,268.846161,269.923065,260.538452,174.349396,261.538452
2008/1/28,263.923065,267.307678,262.615387,178.041473,267.076935
2008/1/29,269,269.769226,265.384613,178.246552,267.384613
2008/1/30,266.769226,274.769226,265.923065,179.169601,268.769226
2008/1/31,266.230774,274.384613,265.384613,181.323303,272
2008/2/1,273.769226,279.230774,272,185.425583,278.153839
2008/2/4,278.230774,278.846161,270.692322,181.37468,272.076935
2008/2/5,269.923065,269.923065,262.923065,175.426239,263.153839
2008/2/6,265.076935,266.307678,261.538452,175.374939,263.076935
2008/2/7,262.153839,265.307678,261.692322,175.528732,263.307678
2008/2/8,262.384613,263,258,173.528885,260.307678
2008/2/11,261.076935,263,258.076935,174.40062,261.615387
2008/2/12,263.461548,266.538452,262.307678,176.246689,264.384613
2008/2/13,266.538452,270,266.076935,179.374695,269.076935
2008/2/14,269.153839,269.307678,263.615387,176.349258,264.538452
2008/2/15,264.307678,265.461548,262.307678,176.246689,264.384613
2008/2/19,265.846161,268.230774,262.384613,175.785202,263.692322
2008/2/20,261.923065,265,260,176.195419,264.307678
2008/2/21,264.307678,264.307678,257.461548,174.332535,259.153839
2008/2/22,259.307678,260,255,173.608109,258.076935
2008/2/25,258.076935,263.615387,258.076935,177.023346,263.153839
2008/2/26,262.076935,262.692322,259.769226,175.626205,261.076935
2008/2/27,260,263.692322,259.461548,176.040161,261.692322
2008/2/28,261.384613,261.538452,258.615387,175.160461,260.384613
2008/2/29,259.538452,259.615387,254.538467,171.486511,254.92308
2008/3/3,256.461548,257.692322,254.92308,172.83194,256.923065
2008/3/4,255.153839,258.461548,254.92308,173.452881,257.846161
2008/3/5,259.461548,261.153839,256.076935,174.229019,259
2008/3/6,258,258.384613,252.307693,170.037582,252.769226
2008/3/7,251.307693,253.461533,246.230774,166.777603,247.92308
2008/3/10,249.538467,249.615387,243.461533,164.035049,243.846161
2008/3/11,249.307693,256.923065,248.538467,172.83194,256.923065
2008/3/12,257.307678,265.076935,257.307678,175.729752,261.230774
2008/3/13,257.769226,265.461548,256.230774,177.230347,263.461548
2008/3/14,265.538452,265.923065,254.307693,175.005234,260.153839
2008/3/17,253.769226,267.153839,252.538467,177.644333,264.076935
2008/3/18,268.538452,278.615387,267,187.010361,278
2008/3/19,278.461548,281.769226,273.461548,184.164307,273.769226
